UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO; POPULAÇÃO ESTIMADA;COD
SP;35;32504;Neves Paulista;8917;3532504
SP;35;32603;Nhandeara;11575;3532603
SP;35;32702;Nipoã;5381;3532702
SP;35;32801;Nova Aliança;7161;3532801
SP;35;32827;Nova Campina;9962;3532827
SP;35;32843;Nova Canaã Paulista;1824;3532843
SP;35;32868;Nova Castilho;1290;3532868
SP;35;32900;Nova Europa;11519;3532900
SP;35;33007;Nova Granada;21871;3533007
SP;35;33106;Nova Guataporanga;2333;3533106
SP;35;33205;Nova Independência;4135;3533205
SP;35;33254;Novais;6057;3533254
SP;35;33304;Nova Luzitânia;4217;3533304
SP;35;33403;Nova Odessa;61716;3533403
SP;35;33502;Novo Horizonte;41765;3533502
SP;35;33601;Nuporanga;7522;3533601
SP;35;33700;Ocauçu;4294;3533700
SP;35;33809;Óleo;2447;3533809
SP;35;33908;Olímpia;55477;3533908
SP;35;34005;Onda Verde;4462;3534005
SP;35;34104;Oriente;6569;3534104
SP;35;34203;Orindiúva;7318;3534203
SP;35;34302;Orlândia;44682;3534302
SP;35;34401;Osasco;701428;3534401
SP;35;34500;Oscar Bressane;2603;3534500
SP;35;34609;Osvaldo Cruz;33118;3534609
SP;35;34708;Ourinhos;115139;3534708
SP;35;34757;Ouroeste;10712;3534757
SP;35;34807;Ouro Verde;8676;3534807
SP;35;34906;Pacaembu;14326;3534906
SP;35;35002;Palestina;13285;3535002
SP;35;35101;Palmares Paulista;13691;3535101
SP;35;35200;Palmeira d'Oeste;9173;3535200
SP;35;35309;Palmital;22322;3535309
SP;35;35408;Panorama;15944;3535408
SP;35;35507;Paraguaçu Paulista;46180;3535507
SP;35;35606;Paraibuna;18302;3535606
SP;35;35705;Paraíso;6536;3535705
SP;35;35804;Paranapanema;20588;3535804
SP;35;35903;Paranapuã;4112;3535903
SP;35;36000;Parapuã;10934;3536000
SP;35;36109;Pardinho;6579;3536109
SP;35;36208;Pariquera-Açu;19797;3536208
SP;35;36257;Parisi;2177;3536257
SP;35;36307;Patrocínio Paulista;14941;3536307
SP;35;36406;Paulicéia;7540;3536406
SP;35;36505;Paulínia;114508;3536505
SP;35;36570;Paulistânia;1835;3536570
SP;35;36604;Paulo de Faria;8973;3536604
SP;35;36703;Pederneiras;47523;3536703
SP;35;36802;Pedra Bela;6127;3536802
SP;35;36901;Pedranópolis;2468;3536901
SP;35;37008;Pedregulho;16876;3537008
SP;35;37107;Pedreira;48992;3537107
SP;35;37156;Pedrinhas Paulista;3109;3537156
SP;35;37206;Pedro de Toledo;11507;3537206
SP;35;37305;Penápolis;64098;3537305
SP;35;37404;Pereira Barreto;25685;3537404
SP;35;37503;Pereiras;8875;3537503
SP;35;37602;Peruíbe;69697;3537602
SP;35;37701;Piacatu;6093;3537701
SP;35;37800;Piedade;55731;3537800
SP;35;37909;Pilar do Sul;29612;3537909
SP;35;38006;Pindamonhangaba;171885;3538006
SP;35;38105;Pindorama;17378;3538105
SP;35;38204;Pinhalzinho;15564;3538204
SP;35;38303;Piquerobi;3706;3538303
SP;35;38501;Piquete;13495;3538501
SP;35;38600;Piracaia;27617;3538600
SP;35;38709;Piracicaba;410275;3538709
SP;35;38808;Piraju;29930;3538808
SP;35;38907;Pirajuí;25939;3538907
SP;35;39004;Pirangi;11524;3539004
SP;35;39103;Pirapora do Bom Jesus;19453;3539103
SP;35;39202;Pirapozinho;27974;3539202
SP;35;39301;Pirassununga;77330;3539301
SP;35;39400;Piratininga;13890;3539400
SP;35;39509;Pitangueiras;40430;3539509
SP;35;39608;Planalto;5370;3539608
SP;35;39707;Platina;3606;3539707
SP;35;39806;Poá;119221;3539806
SP;35;39905;Poloni;6166;3539905
SP;35;40002;Pompéia;22326;3540002
SP;35;40101;Pongaí;3385;3540101
SP;35;40200;Pontal;51717;3540200
SP;35;40259;Pontalinda;4719;3540259
SP;35;40309;Pontes Gestal;2576;3540309
SP;35;40408;Populina;4136;3540408
SP;35;40507;Porangaba;10205;3540507
SP;35;40606;Porto Feliz;53698;3540606
SP;35;40705;Porto Ferreira;56848;3540705
SP;35;40754;Potim;25603;3540754
SP;35;40804;Potirendaba;17668;3540804
SP;35;40853;Pracinha;4327;3540853
SP;35;40903;Pradópolis;22239;3540903
SP;35;41000;Praia Grande;336454;3541000
SP;35;41059;Pratânia;5371;3541059
SP;35;41109;Presidente Alves;4067;3541109
SP;35;41208;Presidente Bernardes;12943;3541208
SP;35;41307;Presidente Epitácio;44572;3541307
SP;35;41406;Presidente Prudente;231953;3541406
SP;35;41505;Presidente Venceslau;39648;3541505
SP;35;41604;Promissão;41211;3541604
SP;35;41653;Quadra;3902;3541653
SP;35;41703;Quatá;14309;3541703
SP;35;41802;Queiroz;3513;3541802
SP;35;41901;Queluz;13788;3541901
SP;35;42008;Quintana;6736;3542008
SP;35;42107;Rafard;9126;3542107
SP;35;42206;Rancharia;29743;3542206
SP;35;42305;Redenção da Serra;3827;3542305
SP;35;42404;Regente Feijó;20523;3542404
SP;35;42503;Reginópolis;10047;3542503
SP;35;42602;Registro;56463;3542602
SP;35;42701;Restinga;7762;3542701
SP;35;42800;Ribeira;3320;3542800
SP;35;42909;Ribeirão Bonito;13376;3542909
SP;35;43006;Ribeirão Branco;15984;3543006
SP;35;43105;Ribeirão Corrente;4786;3543105
SP;35;43204;Ribeirão do Sul;4537;3543204
SP;35;43238;Ribeirão dos Índios;2222;3543238
SP;35;43253;Ribeirão Grande;7686;3543253
SP;35;43303;Ribeirão Pires;125238;3543303
SP;35;43402;Ribeirão Preto;720116;3543402
SP;35;43501;Riversul;5364;3543501
SP;35;43600;Rifaina;3651;3543600
SP;35;43709;Rincão;10824;3543709
SP;35;43808;Rinópolis;9940;3543808
SP;35;43907;Rio Claro;209548;3543907
SP;35;44004;Rio das Pedras;36233;3544004
SP;35;44103;Rio Grande da Serra;52009;3544103
SP;35;44202;Riolândia;12856;3544202
SP;35;44251;Rosana;15929;3544251
SP;35;44301;Roseira;10888;3544301
SP;35;44400;Rubiácea;3195;3544400
SP;35;44509;Rubinéia;3191;3544509
SP;35;44608;Sabino;5638;3544608
SP;35;44707;Sagres;2427;3544707
SP;35;44806;Sales;6481;3544806
SP;35;44905;Sales Oliveira;12103;3544905
SP;35;45001;Salesópolis;17363;3545001
SP;35;45100;Salmourão;5372;3545100
SP;35;45159;Saltinho;8498;3545159
SP;35;45209;Salto;120779;3545209
SP;35;45308;Salto de Pirapora;46285;3545308
SP;35;45407;Salto Grande;9396;3545407
SP;35;45506;Sandovalina;4405;3545506
SP;35;45605;Santa Adélia;15639;3545605
SP;35;45704;Santa Albertina;6036;3545704
SP;35;45803;Santa Bárbara d'Oeste;195278;3545803
SP;35;46009;Santa Branca;14925;3546009
SP;35;46108;Santa Clara d'Oeste;2111;3546108
SP;35;46207;Santa Cruz da Conceição;4584;3546207
SP;35;46256;Santa Cruz da Esperança;2166;3546256
SP;35;46306;Santa Cruz das Palmeiras;35102;3546306
SP;35;46405;Santa Cruz do Rio Pardo;48207;3546405
SP;35;46504;Santa Ernestina;5577;3546504
SP;35;46603;Santa Fé do Sul;32796;3546603
SP;35;46702;Santa Gertrudes;27850;3546702
SP;35;46801;Santa Isabel;58529;3546801
SP;35;46900;Santa Lúcia;8889;3546900
SP;35;47007;Santa Maria da Serra;6298;3547007
SP;35;47106;Santa Mercedes;2947;3547106
SP;35;47205;Santana da Ponte Pensa;1448;3547205
SP;35;47304;Santana de Parnaíba;145073;3547304
SP;35;47403;Santa Rita d'Oeste;2476;3547403
SP;35;47502;Santa Rita do Passa Quatro;27641;3547502
SP;35;47601;Santa Rosa de Viterbo;26960;3547601
SP;35;47650;Santa Salete;1558;3547650
SP;35;47700;Santo Anastácio;20855;3547700
SP;35;47809;Santo André;723889;3547809
SP;35;47908;Santo Antônio da Alegria;7024;3547908
SP;35;48005;Santo Antônio de Posse;23742;3548005
SP;35;48054;Santo Antônio do Aracanguá;8541;3548054
SP;35;48104;Santo Antônio do Jardim;5926;3548104
SP;35;48203;Santo Antônio do Pinhal;6843;3548203
SP;35;48302;Santo Expedito;3159;3548302
SP;35;48401;Santópolis do Aguapeí;4856;3548401
SP;35;48500;Santos;433991;3548500
SP;35;48609;São Bento do Sapucaí;10907;3548609
SP;35;48708;São Bernardo do Campo;849874;3548708
SP;35;48807;São Caetano do Sul;162763;3548807
SP;35;48906;São Carlos;256915;3548906
SP;35;49003;São Francisco;2813;3549003
SP;35;49102;São João da Boa Vista;92315;3549102
SP;35;49201;São João das Duas Pontes;2555;3549201
SP;35;49250;São João de Iracema;1942;3549250
SP;35;49300;São João do Pau d'Alho;2095;3549300
SP;35;49409;São Joaquim da Barra;52737;3549409
SP;35;49508;São José da Bela Vista;8991;3549508
SP;35;49607;São José do Barreiro;4141;3549607
SP;35;49706;São José do Rio Pardo;55298;3549706
SP;35;49805;São José do Rio Preto;469173;3549805
SP;35;49904;São José dos Campos;737310;3549904
SP;35;49953;São Lourenço da Serra;16127;3549953
SP;35;50001;São Luiz do Paraitinga;10693;3550001
SP;35;50100;São Manuel;41287;3550100
SP;35;50209;São Miguel Arcanjo;33071;3550209
SP;35;50308;São Paulo;12396372;3550308
SP;35;50407;São Pedro;36298;3550407
SP;35;50506;São Pedro do Turvo;7724;3550506
SP;35;50605;São Roque;93076;3550605
SP;35;50704;São Sebastião;91637;3550704
SP;35;50803;São Sebastião da Grama;12137;3550803
SP;35;50902;São Simão;15446;3550902
SP;35;51009;São Vicente;370839;3551009
SP;35;51108;Sarapuí;10493;3551108
SP;35;51207;Sarutaiá;3623;3551207
SP;35;51306;Sebastianópolis do Sul;3595;3551306
SP;35;51405;Serra Azul;15292;3551405
SP;35;51504;Serrana;46166;3551504
SP;35;51603;Serra Negra;29669;3551603
SP;35;51702;Sertãozinho;128432;3551702
SP;35;51801;Sete Barras;12731;3551801
SP;35;51900;Severínia;17820;3551900
SP;35;52007;Silveiras;6375;3552007
SP;35;52106;Socorro;41690;3552106
SP;35;52205;Sorocaba;695328;3552205
SP;35;52304;Sud Mennucci;7738;3552304
SP;35;52403;Sumaré;289875;3552403
SP;35;52502;Suzano;303397;3552502
SP;35;52551;Suzanápolis;4063;3552551
SP;35;52601;Tabapuã;12561;3552601
SP;35;52700;Tabatinga;16787;3552700
SP;35;52809;Taboão da Serra;297528;3552809
SP;35;52908;Taciba;6371;3552908
SP;35;53005;Taguaí;14415;3553005
SP;35;53104;Taiaçu;6346;3553104
SP;35;53203;Taiúva;5562;3553203
SP;35;53302;Tambaú;23255;3553302
SP;35;53401;Tanabi;26231;3553401
SP;35;53500;Tapiraí;7725;3553500
SP;35;53609;Tapiratiba;12940;3553609
SP;35;53658;Taquaral;2815;3553658
SP;35;53708;Taquaritinga;57547;3553708
SP;35;53807;Taquarituba;23292;3553807
SP;35;53856;Taquarivaí;5968;3553856
SP;35;53906;Tarabai;7609;3553906
SP;35;53955;Tarumã;15361;3553955
SP;35;54003;Tatuí;124134;3554003
SP;35;54102;Taubaté;320820;3554102
SP;35;54201;Tejupá;4452;3554201
SP;35;54300;Teodoro Sampaio;23395;3554300
SP;35;54409;Terra Roxa;9502;3554409
SP;35;54508;Tietê;42946;3554508
SP;35;54607;Timburi;2647;3554607
SP;35;54656;Torre de Pedra;2432;3554656
SP;35;54706;Torrinha;10100;3554706
SP;35;54755;Trabiju;1752;3554755
SP;35;54805;Tremembé;48228;3554805
SP;35;54904;Três Fronteiras;5856;3554904
SP;35;54953;Tuiuti;7058;3554953
SP;35;55000;Tupã;65615;3555000
SP;35;55109;Tupi Paulista;15670;3555109
SP;35;55208;Turiúba;2024;3555208
SP;35;55307;Turmalina;1667;3555307
SP;35;55356;Ubarana;6488;3555356
SP;35;55406;Ubatuba;92819;3555406
SP;35;55505;Ubirajara;4828;3555505
SP;35;55604;Uchoa;10191;3555604
SP;35;55703;União Paulista;1886;3555703
SP;35;55802;Urânia;9125;3555802
SP;35;55901;Uru;1142;3555901
SP;35;56008;Urupês;13965;3556008
SP;35;56107;Valentim Gentil;13732;3556107
SP;35;56206;Valinhos;133169;3556206
SP;35;56305;Valparaíso;27154;3556305
SP;35;56354;Vargem;10842;3556354
SP;35;56404;Vargem Grande do Sul;43368;3556404
SP;35;56453;Vargem Grande Paulista;54315;3556453
SP;35;56503;Várzea Paulista;124269;3556503
SP;35;56602;Vera Cruz;10804;3556602
SP;35;56701;Vinhedo;81516;3556701
SP;35;56800;Viradouro;19133;3556800
SP;35;56909;Vista Alegre do Alto;9163;3556909
SP;35;56958;Vitória Brasil;1852;3556958
SP;35;57006;Votorantim;124468;3557006
SP;35;57105;Votuporanga;96106;3557105
SP;35;57154;Zacarias;2784;3557154
SP;35;57204;Chavantes;12418;3557204
SP;35;57303;Estiva Gerbi;11507;3557303
PR;41;00103;Abatiá;7360;4100103
PR;41;00202;Adrianópolis;5797;4100202
PR;41;00301;Agudos do Sul;9567;4100301
PR;41;00400;Almirante Tamandaré;121420;4100400
PR;41;00459;Altamira do Paraná;1429;4100459
PR;41;00509;Altônia;22293;4100509
PR;41;00608;Alto Paraná;14945;4100608
PR;41;00707;Alto Piquiri;9722;4100707
PR;41;00806;Alvorada do Sul;11598;4100806
PR;41;00905;Amaporã;6405;4100905
PR;41;01002;Ampére;19466;4101002
PR;41;01051;Anahy;2774;4101051
PR;41;01101;Andirá;19823;4101101
PR;41;01150;Ângulo;2931;4101150
PR;41;01200;Antonina;18919;4101200
PR;41;01309;Antônio Olinto;7421;4101309
PR;41;01408;Apucarana;137438;4101408
PR;41;01507;Arapongas;126545;4101507
PR;41;01606;Arapoti;28480;4101606
PR;41;01655;Arapuã;2951;4101655
PR;41;01705;Araruna;14029;4101705
PR;41;01804;Araucária;148522;4101804
PR;41;01853;Ariranha do Ivaí;2026;4101853
PR;41;01903;Assaí;14792;4101903
PR;41;02000;Assis Chateaubriand;33306;4102000
PR;41;02109;Astorga;26304;4102109
PR;41;02208;Atalaia;3871;4102208
PR;41;02307;Balsa Nova;13238;4102307
PR;41;02406;Bandeirantes;31061;4102406
PR;41;02505;Barbosa Ferraz;11287;4102505
PR;41;02604;Barracão;10347;4102604
PR;41;02703;Barra do Jacaré;2781;4102703
PR;41;02752;Bela Vista da Caroba;3404;4102752
PR;41;02802;Bela Vista do Paraíso;15400;4102802
PR;41;02901;Bituruna;16411;4102901
PR;41;03008;Boa Esperança;3991;4103008
PR;41;03024;Boa Esperança do Iguaçu;2437;4103024
PR;41;03040;Boa Ventura de São Roque;6343;4103040
